,Symbol,2,0
1,PFOCUS,0,0,202,201
1,PRADIP,0,0,175,127
1,PRECOT,0,0,201,170
1,PRICOLLTD,0,0,173,163
1,PROVOGE,0,0,202,201
1,PROZONINTU,0,0,202,201
1,PSPPROJECT,0,0,102,92
1,PTL,0,0,201,191
1,PUSHPREALM,0,0,69,0
1,PVP,0,0,201,179
,QVC,2,0
1,RAJOIL,0,0,200,169
1,RELIABLE,0,0,9,0
1,REMSONSIND,0,0,197,177
1,RHFL,0,0,674,11
1,ROSSELLIND,0,0,201,170
1,RSWM,0,0,212,201
1,SADBHAV,0,0,202,201
1,SAGARDEEP,0,0,2,0
1,SAKAR,0,0,77,0
1,SALASAR,0,0,62,52
1,SALONA,0,0,194,141
1,SANCO,0,0,192,136
1,SANGAMIND,0,0,202,201
1,SANGINITA,0,0,114,0
1,SARDAEN,0,0,202,201
1,SERVOTECH,0,0,39,0
1,SHAIVAL,0,0,9,0
1,SHANTI,0,0,47,0
1,SHEMAROO,0,0,202,201
1,SHILPAMED,0,0,206,201
1,SHK,0,0,204,201
1,SHRIRAMCIT,0,0,528,201
1,SHYAMCENT,0,0,204,201
1,SIGNET,0,0,199,197
1,SIIL,0,0,41,0
1,SIKKO,0,0,66,0
1,SIMBHALS,0,0,201,170
1,SIYSIL,0,0,202,201
1,SKMEGGPROD,0,0,201,139
1,SKML,0,0,12,0
1,SMSPHARMA,0,0,201,191
1,SOMATEX,0,0,201,152
1,SPECIALITY,0,0,201,161
1,SPENTEX,0,0,201,157
1,SPMLINFRA,0,0,201,179
1,SPTL,0,0,52,42
1,SRIRAM,0,0,63,0
1,STAN,0,0,201,0
1,STARCEMENT,0,0,88,78
1,SUNTECK,0,0,202,201
1,SUPREMETEX,0,0,201,170
1,SUREVIN,0,0,28,0
1,TALWALKARS,0,0,202,201
1,TEXINFRA,0,0,202,201
1,TEXMOPIPES,0,0,201,179
1,TIFIN,0,0,20,10
1,TIPSINDLTD,0,0,199,157
1,TIRUPATI,0,0,13,0
1,TOTAL,0,0,51,0
1,TRANSWIND,0,0,53,0
1,TREEHOUSE,0,0,201,170
1,TRENT,0,0,203,201
1,TRIDENT,0,0,202,201
1,UFLEX,0,0,203,201
1,UMANGDAIRY,0,0,202,201
1,UNIPLY,0,0,201,145
1,UNIVASTU,0,0,49,0
1,VAIBHAVGBL,0,0,201,145
1,VAISHALI,0,0,39,0
1,VESUVIUS,0,0,202,201
1,VSSL,0,0,203,201
1,WEALTH,0,0,28,0
1,WEBELSOLAR,0,0,202,170
1,WEIZFOREX,0,0,203,201
1,ZEEMEDIA,0,0,201,191
1,ZOTA,0,0,115,0
1,ZYLOG,0,0,201,157
1,APOLLOTYRE,0,0,205,201
1,AUROPHARMA,0,0,204,201
1,BHARATFIN,0,0,203,201
1,BHARTIARTL,0,0,202,201
1,BIOCON,0,0,202,201
1,CANFINHOME,0,0,209,201
1,CASTROLIND,0,0,202,201
1,DHFL,0,0,1470,201
1,DIVISLAB,0,0,202,201
1,EQUITAS,0,0,207,201
1,FORTIS,0,0,202,201
1,HAVELLS,0,0,202,201
1,HDFC,0,0,386,201
,HDFC,6,0
1,HDFCBANK,0,0,287,201
1,HEROMOTOCO,0,0,203,201
1,IBULHSGFIN,0,0,705,201
,IBULHSGFIN,6,0
1,IDFC,0,0,207,201
1,IDFCBANK,0,0,2278,201
1,IFCI,0,0,851,201
1,IGL,0,0,206,201
1,INDUSINDBK,0,0,207,201
1,IRB,0,0,202,201
1,ITC,0,0,202,201
1,JSWSTEEL,0,0,405,201
1,KOTAKBANK,0,0,206,201
1,MANAPPURAM,0,0,241,201
1,M&MFIN,0,0,283,201
1,MRF,0,0,202,201
1,MUTHOOTFIN,0,0,638,201
1,NCC,0,0,204,201
1,NHPC,0,0,465,201
1,NTPC,0,0,1149,201
1,PFC,0,0,527,201
1,RAYMOND,0,0,202,201
1,RECLTD,0,0,1198,201
1,RELIANCE,0,0,202,201
1,SBIN,0,0,658,201
1,SREINFRA,0,0,1088,201
1,SRTRANSFIN,0,0,1583,201
1,STAR,0,0,203,201
1,TATACHEM,0,0,206,201
1,TORNTPHARM,0,0,203,201
1,UJJIVAN,0,0,202,201
1,UPL,0,0,360,201
1,VEDL,0,0,251,201
1,ZEEL,0,0,401,201
